Form_Type,Index_URL,Downloaded_Filename,Local_Path,Company_Bucket,Company_Name
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000066/0000320193-19-000066-index.htm,a10-qexhibit3213302019.htm,./healthy/Apple/a10-qexhibit3213302019.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000010/0000320193-19-000010-index.htm,a10-qexhibit31112292018.htm,./healthy/Apple/a10-qexhibit31112292018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000010/0000320193-19-000010-index.htm,a10-qexhibit31212292018.htm,./healthy/Apple/a10-qexhibit31212292018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000010/0000320193-19-000010-index.htm,a10-qexhibit32112292018.htm,./healthy/Apple/a10-qexhibit32112292018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000010/0000320193-19-000010-index.htm,a10-qq1201912292018.htm,./healthy/Apple/a10-qq1201912292018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit2112018.htm,./healthy/Apple/a10-kexhibit2112018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit3212018.htm,./healthy/Apple/a10-kexhibit3212018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit10182018.htm,./healthy/Apple/a10-kexhibit10182018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit3112018.htm,./healthy/Apple/a10-kexhibit3112018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit10172018.htm,./healthy/Apple/a10-kexhibit10172018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit2312018.htm,./healthy/Apple/a10-kexhibit2312018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-k20189292018.htm,./healthy/Apple/a10-k20189292018.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/0000320193-18-000145-index.htm,a10-kexhibit3122018.htm,./healthy/Apple/a10-kexhibit3122018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000100/0000320193-18-000100-index.htm,a10-qexhibit3216302018.htm,./healthy/Apple/a10-qexhibit3216302018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000100/0000320193-18-000100-index.htm,a10-qq320186302018.htm,./healthy/Apple/a10-qq320186302018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000100/0000320193-18-000100-index.htm,a10-qexhibit3126302018.htm,./healthy/Apple/a10-qexhibit3126302018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000100/0000320193-18-000100-index.htm,a10-qexhibit3116302018.htm,./healthy/Apple/a10-qexhibit3116302018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/0000320193-18-000070-index.htm,a10-qq220183312018.htm,./healthy/Apple/a10-qq220183312018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/0000320193-18-000070-index.htm,a10-qexhibit3123312018.htm,./healthy/Apple/a10-qexhibit3123312018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/0000320193-18-000070-index.htm,a10-qexhibit3213312018.htm,./healthy/Apple/a10-qexhibit3213312018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/0000320193-18-000070-index.htm,a10-qexhibit1023312018.htm,./healthy/Apple/a10-qexhibit1023312018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000070/0000320193-18-000070-index.htm,a10-qexhibit3113312018.htm,./healthy/Apple/a10-qexhibit3113312018.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000007/0000320193-18-000007-index.htm,a10-qexhibit31212302017.htm,./healthy/Apple/a10-qexhibit31212302017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000007/0000320193-18-000007-index.htm,a10-qq1201812302017.htm,./healthy/Apple/a10-qq1201812302017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000007/0000320193-18-000007-index.htm,a10-qexhibit32112302017.htm,./healthy/Apple/a10-qexhibit32112302017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000007/0000320193-18-000007-index.htm,a10-qexhibit31112302017.htm,./healthy/Apple/a10-qexhibit31112302017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit3112017.htm,./healthy/Apple/a10-kexhibit3112017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit10202017.htm,./healthy/Apple/a10-kexhibit10202017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit2112017.htm,./healthy/Apple/a10-kexhibit2112017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit1082017.htm,./healthy/Apple/a10-kexhibit1082017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit10212017.htm,./healthy/Apple/a10-kexhibit10212017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-k20179302017.htm,./healthy/Apple/a10-k20179302017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit2312017.htm,./healthy/Apple/a10-kexhibit2312017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit3122017.htm,./healthy/Apple/a10-kexhibit3122017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit3212017.htm,./healthy/Apple/a10-kexhibit3212017.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000070/0000320193-17-000070-index.htm,a10-kexhibit1212017.htm,./healthy/Apple/a10-kexhibit1212017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000009/0000320193-17-000009-index.htm,a10-qexhibit312712017.htm,./healthy/Apple/a10-qexhibit312712017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000009/0000320193-17-000009-index.htm,a10-qexhibit311712017.htm,./healthy/Apple/a10-qexhibit311712017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000009/0000320193-17-000009-index.htm,a10-qexhibit321712017.htm,./healthy/Apple/a10-qexhibit321712017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019317000009/0000320193-17-000009-index.htm,a10-qq32017712017.htm,./healthy/Apple/a10-qq32017712017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004790/0001628280-17-004790-index.htm,a10-qexhibit321412017.htm,./healthy/Apple/a10-qexhibit321412017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004790/0001628280-17-004790-index.htm,a10-qexhibit311412017.htm,./healthy/Apple/a10-qexhibit311412017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004790/0001628280-17-004790-index.htm,a10-qq22017412017.htm,./healthy/Apple/a10-qq22017412017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017004790/0001628280-17-004790-index.htm,a10-qexhibit312412017.htm,./healthy/Apple/a10-qexhibit312412017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017000717/0001628280-17-000717-index.htm,a10-qexhibit32112312016.htm,./healthy/Apple/a10-qexhibit32112312016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017000717/0001628280-17-000717-index.htm,a10-qexhibit31212312016.htm,./healthy/Apple/a10-qexhibit31212312016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017000717/0001628280-17-000717-index.htm,a10-qq1201712312016.htm,./healthy/Apple/a10-qq1201712312016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828017000717/0001628280-17-000717-index.htm,a10-qexhibit31112312016.htm,./healthy/Apple/a10-qexhibit31112312016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit32110k2016.htm,./healthy/Apple/exhibit32110k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit31210k2016.htm,./healthy/Apple/exhibit31210k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit31110k2016.htm,./healthy/Apple/exhibit31110k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,a201610-k9242016.htm,./healthy/Apple/a201610-k9242016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit21110k2016.htm,./healthy/Apple/exhibit21110k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit12110k2016.htm,./healthy/Apple/exhibit12110k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit23110k2016.htm,./healthy/Apple/exhibit23110k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit101810k2016.htm,./healthy/Apple/exhibit101810k2016.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016020309/0001628280-16-020309-index.htm,exhibit101910k2016.htm,./healthy/Apple/exhibit101910k2016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016017809/0001628280-16-017809-index.htm,a10-qexhibit3126252016.htm,./healthy/Apple/a10-qexhibit3126252016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016017809/0001628280-16-017809-index.htm,a10-qexhibit3116252016.htm,./healthy/Apple/a10-qexhibit3116252016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016017809/0001628280-16-017809-index.htm,a10-qexhibit3216252016.htm,./healthy/Apple/a10-qexhibit3216252016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000162828016017809/0001628280-16-017809-index.htm,a10-qq320166252016.htm,./healthy/Apple/a10-qq320166252016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350dex1017.htm,./healthy/Apple/d165350dex1017.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350d10q.htm,./healthy/Apple/d165350d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350dex311.htm,./healthy/Apple/d165350dex311.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350dex321.htm,./healthy/Apple/d165350dex321.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350dex1016.htm,./healthy/Apple/d165350dex1016.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516559625/0001193125-16-559625-index.htm,d165350dex312.htm,./healthy/Apple/d165350dex312.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516439878/0001193125-16-439878-index.htm,d66145dex311.htm,./healthy/Apple/d66145dex311.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516439878/0001193125-16-439878-index.htm,d66145dex312.htm,./healthy/Apple/d66145dex312.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516439878/0001193125-16-439878-index.htm,d66145d10q.htm,./healthy/Apple/d66145d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516439878/0001193125-16-439878-index.htm,d66145dex321.htm,./healthy/Apple/d66145dex321.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312516439878/0001193125-16-439878-index.htm,d66145dex1015.htm,./healthy/Apple/d66145dex1015.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex311.htm,./healthy/Apple/d17062dex311.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex321.htm,./healthy/Apple/d17062dex321.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex121.htm,./healthy/Apple/d17062dex121.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062d10k.htm,./healthy/Apple/d17062d10k.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex231.htm,./healthy/Apple/d17062dex231.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex312.htm,./healthy/Apple/d17062dex312.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515356351/0001193125-15-356351-index.htm,d17062dex211.htm,./healthy/Apple/d17062dex211.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515259935/0001193125-15-259935-index.htm,d927922d10q.htm,./healthy/Apple/d927922d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515259935/0001193125-15-259935-index.htm,d927922dex312.htm,./healthy/Apple/d927922dex312.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515259935/0001193125-15-259935-index.htm,d927922dex311.htm,./healthy/Apple/d927922dex311.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515259935/0001193125-15-259935-index.htm,d927922dex321.htm,./healthy/Apple/d927922dex321.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515153166/0001193125-15-153166-index.htm,d892246d10q.htm,./healthy/Apple/d892246d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515153166/0001193125-15-153166-index.htm,d892246dex321.htm,./healthy/Apple/d892246dex321.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515153166/0001193125-15-153166-index.htm,d892246dex311.htm,./healthy/Apple/d892246dex311.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515153166/0001193125-15-153166-index.htm,d892246dex312.htm,./healthy/Apple/d892246dex312.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515023697/0001193125-15-023697-index.htm,d835533d10q.htm,./healthy/Apple/d835533d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515023697/0001193125-15-023697-index.htm,d835533dex321.htm,./healthy/Apple/d835533dex321.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515023697/0001193125-15-023697-index.htm,d835533dex1014.htm,./healthy/Apple/d835533dex1014.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515023697/0001193125-15-023697-index.htm,d835533dex311.htm,./healthy/Apple/d835533dex311.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312515023697/0001193125-15-023697-index.htm,d835533dex312.htm,./healthy/Apple/d835533dex312.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162d10k.htm,./healthy/Apple/d783162d10k.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex1013.htm,./healthy/Apple/d783162dex1013.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex121.htm,./healthy/Apple/d783162dex121.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex312.htm,./healthy/Apple/d783162dex312.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex1012.htm,./healthy/Apple/d783162dex1012.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex1011.htm,./healthy/Apple/d783162dex1011.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex311.htm,./healthy/Apple/d783162dex311.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex231.htm,./healthy/Apple/d783162dex231.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex321.htm,./healthy/Apple/d783162dex321.htm,healthy,Apple
10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514383437/0001193125-14-383437-index.htm,d783162dex211.htm,./healthy/Apple/d783162dex211.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514277160/0001193125-14-277160-index.htm,d740164d10q.htm,./healthy/Apple/d740164d10q.htm,healthy,Apple
10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000119312514277160/0001193125-14-277160-index.htm,d740164dex321.htm,./healthy/Apple/d740164dex321.htm,healthy,Apple
